-1,RootNode
1,LeftShoulder

LeftShoulder,
4.757959,2.106806,-10.598226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.306794,1.850482,-8.963480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.931786,3.045641,-7.000556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.996671,2.542595,-5.323304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.931786,3.045641,-7.000556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.305896,1.275544,-7.659321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.416850,0.505236,-5.798623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.792234,1.915766,-3.646051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.996671,2.542595,-5.323304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.996671,2.542595,-5.323304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.607593,0.389026,-7.656583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.416850,0.505236,-5.798623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.305896,1.275544,-7.659321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.607593,0.389026,-7.656583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.996671,2.542595,-5.323304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.603096,2.892117,-9.960809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.757959,2.106806,-10.598226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.817361,3.752624,-7.629130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.931786,3.045641,-7.000556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.817361,3.752624,-7.629130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.757959,2.106806,-10.598226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.009616,5.482714,-4.752785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.817361,3.752624,-7.629130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.931786,3.045641,-7.000556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.009616,5.482714,-4.752785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.931786,3.045641,-7.000556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.996671,2.542595,-5.323304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
