-1,RootNode
1,Human
2,character_human_female_humanfemale_hd_rig
3,character_human_female_humanfemale_hd_bone_0
4,character_human_female_humanfemale_hd_bone_1
5,character_human_female_humanfemale_hd_bone_2
6,character_human_female_humanfemale_hd_bone_4
7,character_human_female_humanfemale_hd_bone_10
8,character_human_female_humanfemale_hd_bone_17
9,character_human_female_humanfemale_hd_bone_5
10,character_human_female_humanfemale_hd_bone_11
11,character_human_female_humanfemale_hd_bone_18
12,character_human_female_humanfemale_hd_bone_6
13,character_human_female_humanfemale_hd_bone_12
14,character_human_female_humanfemale_hd_bone_13
15,character_human_female_humanfemale_hd_bone_19
16,character_human_female_humanfemale_hd_bone_27
17,character_human_female_humanfemale_hd_bone_33
18,character_human_female_humanfemale_hd_bone_174
19,character_human_female_humanfemale_hd_bone_176
20,character_human_female_humanfemale_hd_bone_161
21,character_human_female_humanfemale_hd_bone_157
22,character_human_female_humanfemale_hd_bone_7
23,character_human_female_humanfemale_hd_bone_156
24,character_human_female_humanfemale_hd_bone_8
25,character_human_female_humanfemale_hd_bone_14
26,character_human_female_humanfemale_hd_bone_20
27,character_human_female_humanfemale_hd_bone_28
28,character_human_female_humanfemale_hd_bone_34
29,character_human_female_humanfemale_hd_bone_172
30,character_human_female_humanfemale_hd_bone_175
31,character_human_female_humanfemale_hd_bone_163
32,character_human_female_humanfemale_hd_bone_15
33,character_human_female_humanfemale_hd_bone_155
34,character_human_female_humanfemale_hd_bone_3
35,character_human_female_humanfemale_hd_bone_9
36,character_human_female_humanfemale_hd_bone_16
37,character_human_female_humanfemale_hd_bone_21
38,character_human_female_humanfemale_hd_bone_29
39,character_human_female_humanfemale_hd_bone_35
40,character_human_female_humanfemale_hd_bone_36
41,character_human_female_humanfemale_hd_bone_37
42,character_human_female_humanfemale_hd_bone_43
43,character_human_female_humanfemale_hd_bone_89
44,character_human_female_humanfemale_hd_bone_114
45,character_human_female_humanfemale_hd_bone_90
46,character_human_female_humanfemale_hd_bone_115
47,character_human_female_humanfemale_hd_bone_91
48,character_human_female_humanfemale_hd_bone_116
49,character_human_female_humanfemale_hd_bone_92
50,character_human_female_humanfemale_hd_bone_117
51,character_human_female_humanfemale_hd_bone_93
52,character_human_female_humanfemale_hd_bone_118
53,character_human_female_humanfemale_hd_bone_94
54,character_human_female_humanfemale_hd_bone_192
55,character_human_female_humanfemale_hd_bone_194
56,character_human_female_humanfemale_hd_bone_201
57,character_human_female_humanfemale_hd_bone_196
58,character_human_female_humanfemale_hd_bone_200
59,character_human_female_humanfemale_hd_bone_95
60,character_human_female_humanfemale_hd_bone_198
61,character_human_female_humanfemale_hd_bone_44
62,character_human_female_humanfemale_hd_bone_45
63,character_human_female_humanfemale_hd_bone_46
64,character_human_female_humanfemale_hd_bone_188
65,character_human_female_humanfemale_hd_bone_189
66,character_human_female_humanfemale_hd_bone_181
67,character_human_female_humanfemale_hd_bone_173
68,character_human_female_humanfemale_hd_bone_22
69,character_human_female_humanfemale_hd_bone_30
70,character_human_female_humanfemale_hd_bone_38
71,character_human_female_humanfemale_hd_bone_39
72,character_human_female_humanfemale_hd_bone_47
73,character_human_female_humanfemale_hd_bone_48
74,character_human_female_humanfemale_hd_bone_49
75,character_human_female_humanfemale_hd_bone_96
76,character_human_female_humanfemale_hd_bone_119
77,character_human_female_humanfemale_hd_bone_97
78,character_human_female_humanfemale_hd_bone_120
79,character_human_female_humanfemale_hd_bone_98
80,character_human_female_humanfemale_hd_bone_121
81,character_human_female_humanfemale_hd_bone_99
82,character_human_female_humanfemale_hd_bone_122
83,character_human_female_humanfemale_hd_bone_100
84,character_human_female_humanfemale_hd_bone_123
85,character_human_female_humanfemale_hd_bone_101
86,character_human_female_humanfemale_hd_bone_195
87,character_human_female_humanfemale_hd_bone_199
88,character_human_female_humanfemale_hd_bone_102
89,character_human_female_humanfemale_hd_bone_191
90,character_human_female_humanfemale_hd_bone_193
91,character_human_female_humanfemale_hd_bone_197
92,character_human_female_humanfemale_hd_bone_185
93,character_human_female_humanfemale_hd_bone_186
94,character_human_female_humanfemale_hd_bone_187
95,character_human_female_humanfemale_hd_bone_190
96,character_human_female_humanfemale_hd_bone_180
97,character_human_female_humanfemale_hd_bone_40
98,character_human_female_humanfemale_hd_bone_177
99,character_human_female_humanfemale_hd_bone_23
100,character_human_female_humanfemale_hd_bone_24
101,character_human_female_humanfemale_hd_bone_31
102,character_human_female_humanfemale_hd_bone_41
103,character_human_female_humanfemale_hd_bone_50
104,character_human_female_humanfemale_hd_bone_103
105,character_human_female_humanfemale_hd_bone_25
106,character_human_female_humanfemale_hd_bone_32
107,character_human_female_humanfemale_hd_bone_42
108,character_human_female_humanfemale_hd_bone_51
109,character_human_female_humanfemale_hd_bone_52
110,character_human_female_humanfemale_hd_bone_53
111,character_human_female_humanfemale_hd_bone_54
112,character_human_female_humanfemale_hd_bone_55
113,character_human_female_humanfemale_hd_bone_56
114,character_human_female_humanfemale_hd_bone_57
115,character_human_female_humanfemale_hd_bone_58
116,character_human_female_humanfemale_hd_bone_59
117,character_human_female_humanfemale_hd_bone_60
118,character_human_female_humanfemale_hd_bone_61
119,character_human_female_humanfemale_hd_bone_62
120,character_human_female_humanfemale_hd_bone_63
121,character_human_female_humanfemale_hd_bone_64
122,character_human_female_humanfemale_hd_bone_65
123,character_human_female_humanfemale_hd_bone_66
124,character_human_female_humanfemale_hd_bone_67
125,character_human_female_humanfemale_hd_bone_68
126,character_human_female_humanfemale_hd_bone_104
127,character_human_female_humanfemale_hd_bone_124
128,character_human_female_humanfemale_hd_bone_126
129,character_human_female_humanfemale_hd_bone_69
130,character_human_female_humanfemale_hd_bone_70
131,character_human_female_humanfemale_hd_bone_71
132,character_human_female_humanfemale_hd_bone_72
133,character_human_female_humanfemale_hd_bone_73
134,character_human_female_humanfemale_hd_bone_74
135,character_human_female_humanfemale_hd_bone_75
136,character_human_female_humanfemale_hd_bone_76
137,character_human_female_humanfemale_hd_bone_77
138,character_human_female_humanfemale_hd_bone_78
